,name,adddate,application,conscurvature,convex,density,dualbound,formats,gap,initinfeasibility,laghessianavgblocksize,laghessianmaxblocksize,laghessianminblocksize,maxcoef,mincoef,nbinvars,ncons,ncontvars,ngennlcons,ngennlfunc,nintvars,njacobiannlnz,njacobiannz,nlaghessianblocks,nlaghessiandiagnz,nlaghessiannz,nldensity,nlincons,nlinfunc,nlnz,nloperands,nnlbinvars,nnlfunc,nnlintvars,nnlsemi,nnlvars,nobjnlnz,nobjnz,npolynomcons,npolynomfunc,nquadcons,nquadfunc,nsemi,nsignomcons,nsignomfunc,nsos1,nsos2,nvars,nz,objcurvature,objsense,objtype,opabs,opcentropy,opcos,opcvpower,opdiv,operrorf,opexp,opgamma,oplog,oplog10,opmin,opmod,opmul,oppower,oprpower,opsignpower,opsin,opsqr,opsqrt,optanh,opvcpower,primalbound,probtype,references,source,sourceids
522,gastrans582_cool12,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_cool_12.gms",['other']
523,gastrans582_cool12_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_cool_95_12.gms",['other']
524,gastrans582_cool14,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_cool_14.gms",['other']
525,gastrans582_cool14_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_cool_95_14.gms",['other']
528,gastrans582_freezing30,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_freezing_30.gms",['other']
529,gastrans582_freezing30_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_freezing_95_30.gms",['other']
530,gastrans582_mild10,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_mild_10.gms",['other']
531,gastrans582_mild10_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_mild_95_10.gms",['other']
532,gastrans582_mild11,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_mild_11.gms",['other']
533,gastrans582_mild11_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_mild_95_11.gms",['other']
534,gastrans582_warm15,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_warm_15.gms",['other']
535,gastrans582_warm15_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_warm_95_15.gms",['other']
536,gastrans582_warm31,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-np/nomination_warm_31.gms",['other']
537,gastrans582_warm31_95,2015-12-04,Gas Transmission,indefinite,False,0.001046280190845,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,5473.908,7.319588,57.0,2.0,19728.94,1.2386e-06,0.0,3732.0,1936.0,842.0,842.0,250.0,2139.0,8538.0,97.0,689.0,1985.0,0.0033142750894807,2823.0,2823.0,2139.0,"{'div', 'sqr', 'mul', 'abs'}",0.0,909.0,18.0,0.0,710.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,13.0,13.0,0.0,0.0,2186.0,8538.0,linear,min,constant,True,,,,True,,,,,,,,True,,,,,True,,,,0.0,MINLP,"['HumpolaJoormannOucherifPfetschScheweSchmidtSchwarz2015', 'KochHillerPfetschSchewe2015']","<A href=""http://gaslib.zib.de/"">GasLib</A> instance gms-nom-582-95-np/nomination_warm_95_31.gms",['other']
540,gear,2001-05-01,Gear Train Design,linear,,1.0,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,0.0,4.0,4.0,4.0,0.1442793,0.1442793,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,4.0,set(),0.0,1.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,nonconcave,min,signomial,,,,,,,,,,,,,,,,,,,,,,2.700857149e-12,INLP,['g00011'],"GAMSMODELLIB, modified MacMINLP(geartrain.mod)","['MacMINLP', 'GAMS Model Library']"
541,gear2,2001-05-01,Gear Train Design,linear,,0.2285714285714285,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,12.0,4.0,4.0,4.0,32.0,0.1442793,24.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,1.0,4.0,16.0,1.0,4.0,4.0,4.0,set(),0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,32.0,nonconcave,min,signomial,,,,,,,,,,,,,,,,,,,,,,2.700857149e-12,MBNLP,['g00011'],"GAMSMODELLIB(gear), modified MacMINLP(geartrain.mod)","['MacMINLP', 'GAMS Model Library']"
542,gear3,2001-05-01,Gear Train Design,linear,,0.3,0.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,0.0,4.0,4.0,4.0,1.0,0.1442793,0.0,4.0,4.0,0.0,0.0,4.0,0.0,8.0,1.0,4.0,16.0,1.0,4.0,4.0,4.0,set(),0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,12.0,nonconcave,min,signomial,,,,,,,,,,,,,,,,,,,,,,2.700857149e-12,MINLP,['g00011'],"GAMSMODELLIB(gear), modified MacMINLP(geartrain.mod)","['MacMINLP', 'GAMS Model Library']"
543,gear4,2001-05-01,Gear Train Design,indefinite,False,0.6666666666666666,1.643428474,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0,855720.6752,4.0,4.0,4.0,1000000.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,6.0,1.0,2.0,14.0,1.0,0.0,1.0,4.0,set(),0.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,8.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,1.643428474,MINLP,['g00011'],"modified GAMSMODELLIB(gear), modified MacMINLP(geartrain.mod)","['MacMINLP', 'GAMS Model Library']"
549,ghg_1veh,2011-08-29,Optimal vehicle allocation for minimizing greenhouse gas emissions,indefinite,False,0.1179673321234119,7.781633845,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.33648025673287e-07,2.931144056,24.0,24.0,24.0,150000.0,9.402998e-05,12.0,37.0,17.0,7.0,7.0,0.0,71.0,108.0,1.0,9.0,261.0,0.1354166666666666,10.0,10.0,91.0,"{'div', 'exp', 'mul'}",10.0,28.0,0.0,0.0,24.0,20.0,22.0,9.0,9.0,9.0,9.0,0.0,2.0,3.0,0.0,0.0,29.0,130.0,indefinite,min,signomial,,,,,True,,True,,,,,,True,,,,,,,,,7.781634885,MBNLP,['g00553'],,['other']
550,ghg_2veh,2011-08-29,Optimal vehicle allocation for minimizing greenhouse gas emissions,indefinite,False,0.0595934280144806,7.096175483,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.0950834800543503,52.6048888,49.0,49.0,49.0,5187.0,9.402998e-05,18.0,62.0,39.0,12.0,12.0,0.0,154.0,212.0,1.0,17.0,493.0,0.0654761904761904,14.0,15.0,154.0,"{'div', 'exp', 'mul'}",18.0,48.0,0.0,0.0,49.0,0.0,2.0,10.0,10.0,24.0,24.0,0.0,2.0,2.0,0.0,0.0,57.0,214.0,linear,min,linear,,,,,True,,True,,,,,,True,,,,,,,,,7.770904543,MBNLP,['g00553'],,['other']
551,ghg_3veh,2011-08-29,Optimal vehicle allocation for minimizing greenhouse gas emissions,indefinite,False,0.0373263888888888,5.876073526,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.3195896912607829,57.07461862,84.0,84.0,84.0,150000.0,9.402998e-05,36.0,119.0,60.0,25.0,25.0,0.0,307.0,427.0,1.0,29.0,1049.0,0.0415313852813852,31.0,32.0,307.0,"{'div', 'exp', 'mul'}",36.0,88.0,0.0,0.0,84.0,0.0,3.0,27.0,27.0,27.0,27.0,0.0,9.0,9.0,0.0,0.0,96.0,430.0,linear,min,linear,,,,,True,,True,,,,,,True,,,,,,,,,7.75400605,MBNLP,['g00553'],,['other']
590,hadamard_4,2018-12-08,Linear Algebra,indefinite,False,0.5294117647058824,3.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,0.0,16.0,16.0,16.0,1.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,16.0,17.0,1.0,0.0,144.0,1.0,0.0,1.0,16.0,set(),16.0,1.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,3.0,MBNLP,,POLIP(hadamard/hadamard_4),['POLIP']
591,hadamard_5,2018-12-08,Linear Algebra,indefinite,False,0.5192307692307693,5.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,0.0,25.0,25.0,25.0,1.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,25.0,26.0,1.0,0.0,400.0,1.0,0.0,1.0,25.0,set(),25.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,5.0,MBNLP,,POLIP(hadamard/hadamard_5),['POLIP']
592,hadamard_6,2018-12-08,Linear Algebra,indefinite,False,0.5135135135135135,30.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.333333333333333,0.0,36.0,36.0,36.0,1.0,1.0,36.0,1.0,1.0,0.0,0.0,0.0,36.0,37.0,1.0,0.0,900.0,1.0,0.0,1.0,36.0,set(),36.0,1.0,0.0,0.0,36.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,38.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,9.0,MBNLP,,POLIP(hadamard/hadamard_6),['POLIP']
593,hadamard_7,2018-12-08,Linear Algebra,indefinite,False,0.51,1060.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",32.125,0.0,49.0,49.0,49.0,1.0,1.0,49.0,1.0,1.0,0.0,0.0,0.0,49.0,50.0,1.0,0.0,1764.0,1.0,0.0,1.0,49.0,set(),49.0,1.0,0.0,0.0,49.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,51.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,32.0,MBNLP,,POLIP(hadamard/hadamard_7),['POLIP']
594,hadamard_8,2018-12-08,Linear Algebra,indefinite,False,0.5076923076923077,17638.04999,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",313.9651783928571,0.0,64.0,64.0,64.0,1.0,1.0,64.0,1.0,1.0,0.0,0.0,0.0,64.0,65.0,1.0,0.0,3136.0,1.0,0.0,1.0,64.0,set(),64.0,1.0,0.0,0.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,66.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,56.0,MBNLP,,POLIP(hadamard/hadamard_8),['POLIP']
595,hadamard_9,2018-12-08,Linear Algebra,indefinite,False,0.5060975609756098,,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",inf,0.0,81.0,81.0,81.0,1.0,1.0,81.0,1.0,1.0,0.0,0.0,0.0,81.0,82.0,1.0,0.0,5184.0,1.0,0.0,1.0,81.0,set(),81.0,1.0,0.0,0.0,81.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,83.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,144.0,MBNLP,,POLIP(hadamard/hadamard_9),['POLIP']
597,hda,2001-05-01,Hydrodealkylation of Toluene,indefinite,False,0.0042475891801093,-5964.534089,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",8.382884234163388e-10,411.575,3.467532,22.0,1.0,63000000000.0,5.1e-07,13.0,718.0,709.0,45.0,45.0,0.0,464.0,2163.0,77.0,96.0,678.0,0.0117420791578094,570.0,571.0,464.0,"{'exp', 'sqrt', 'log', 'vcpower', 'cvpower', 'mul', 'div', 'sqr'}",0.0,148.0,0.0,0.0,267.0,0.0,42.0,19.0,19.0,71.0,71.0,0.0,13.0,13.0,0.0,0.0,722.0,2205.0,linear,min,linear,,,,True,True,,True,,True,,,,True,,,,,True,1.0,,True,-5964.534084,MBNLP,['g00009'],GAMSMODELLIB,['GAMS Model Library']
608,hmittelman,2001-05-01,,indefinite,False,0.953125,13.0,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,6.343451719,16.0,16.0,16.0,15.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,107.0,107.0,1.0,0.0,110.0,0.953125,0.0,0.0,122.0,set(),16.0,8.0,0.0,0.0,16.0,15.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,122.0,indefinite,min,polynomial,,,,,,,,,,,,,,,,,,,,,,13.0,BNLP,,MacMINLP(mittelman.mod),['MacMINLP']
615,hybriddynamic_var,2013-09-24,Hybrid Dynamic Systems,indefinite,False,0.0349590514607016,1.536415126,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",2.3431167306816063e-08,3.0,2.818182,3.0,1.0,2.0,1.0,10.0,100.0,71.0,0.0,0.0,0.0,40.0,265.0,11.0,11.0,51.0,0.0937019969278033,80.0,80.0,61.0,set(),0.0,21.0,0.0,0.0,31.0,21.0,21.0,0.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,81.0,286.0,indefinite,min,polynomial,,,,,,,,,,,,,,,,,,,,,,1.536415162,MBNLP,['MINLP27'],"MINLPORG(27,del_asl_minlp.gms)",['minlp.org']
628,johnall,2001-05-01,Asset Management,indefinite,False,0.0255595320762779,-224.7301616,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.0,0.1,3.0,3.0,3.0,1.099876,2.257896e-05,190.0,192.0,4.0,0.0,0.0,0.0,570.0,954.0,1.0,3.0,9.0,1.0,2.0,2.0,573.0,set(),0.0,191.0,0.0,0.0,3.0,3.0,3.0,190.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,957.0,nonconvex,min,polynomial,,,,,,,,,,,,,,,,,,,,,,-224.7301616,MBNLP,,GAMSCLIENT,['GAMS clients']
677,kport20,2014-02-28,Product Portfolio Optimization,indefinite,False,0.0668316831683168,31.80929785,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",1.100307218939196e-08,176.07,39.0,39.0,39.0,250.0,0.0003846154,2.0,27.0,61.0,0.0,0.0,38.0,116.0,187.0,2.0,2.0,230.0,0.0743589743589743,7.0,8.0,116.0,set(),0.0,20.0,38.0,0.0,78.0,0.0,2.0,19.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,101.0,189.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,31.8092982,MINLP,['g00457'],first scenario of GAMSMODELLIB(kport),['GAMS Model Library']
678,kport40,2014-02-28,Product Portfolio Optimization,indefinite,False,0.0386761446151494,32.66417157,"{'gms', 'osil', 'mod', 'py', 'ams', 'nl'}",0.1381220041148589,151.25,75.0,75.0,75.0,250.0,0.0003846154,3.0,48.0,153.0,0.0,0.0,111.0,336.0,504.0,3.0,3.0,669.0,0.039298245614035,10.0,11.0,336.0,set(),0.0,38.0,111.0,0.0,225.0,0.0,2.0,37.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,267.0,506.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,37.17581241,MINLP,['g00457'],second scenario of GAMSMODELLIB(kport),['GAMS Model Library']
734,mbtd,2003-07-02,,indefinite,False,0.1234071093226022,2.66666,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",0.7500018877547197,1.0,200.0,200.0,200.0,2.25,0.25,200.0,70.0,10.0,0.0,0.0,0.0,1400.0,1830.0,1.0,0.0,29900.0,0.35,50.0,51.0,1400.0,set(),200.0,20.0,0.0,0.0,200.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,210.0,1840.0,linear,min,linear,,,,,,,,,,,,,,,,,,,,,,4.666660034,MBNLP,,GAMSCLIENT,['GAMS clients']
745,multiplants_mtg1a,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0394389834572045,391.6520411,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",9.875224678363264e-05,25000.0,26.0,26.0,26.0,300000.0,0.0008333333,93.0,257.0,101.0,0.0,0.0,0.0,95.0,1973.0,1.0,4.0,78.0,0.1304945054945055,229.0,230.0,95.0,set(),0.0,28.0,0.0,0.0,26.0,0.0,1.0,1.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,194.0,1974.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,391.6133684,MBNLP,['MINLP34'],"MINLPORG(34,MTG_EX1a.gms)",['minlp.org']
746,multiplants_mtg1b,2013-09-24,Periodic Scheduling of Continuous Multiproduct Plants,indefinite,False,0.0395588587868616,1051.114151,"{'gms', 'osil', 'mod', 'py', 'ams', 'pip', 'nl'}",1.332969131591468,50000.0,26.0,26.0,26.0,720000.0,0.0008333333,93.0,257.0,101.0,0.0,0.0,0.0,95.0,1979.0,1.0,4.0,78.0,0.1304945054945055,229.0,230.0,95.0,set(),0.0,28.0,0.0,0.0,26.0,0.0,1.0,1.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,194.0,1980.0,linear,max,linear,,,,,,,,,,,,,,,,,,,,,,450.5478177,MBNLP,['MINLP34'],"MINLPORG(34,MTG_EX1b.gms)",['minlp.org']
